id,group,game,play_id,phase,session_time,game_data,game_time,game_random,player_alias,limit_plays,move,waited_result,is_random,choice,correct,movement_time
80,Araguaia,AQ,grupo1-v1,0,49.1906400,170515,101412,499,P001,5,1,1,n,2,0,13.8747400
80,Araguaia,AQ,grupo1-v1,0,49.1906400,170515,101412,499,P001,5,2,1,n,1,1,7.5280760
80,Araguaia,AQ,grupo1-v1,0,49.1906400,170515,101412,499,P001,5,3,0,n,0,1,2.8403780
80,Araguaia,AQ,grupo1-v1,0,49.1906400,170515,101412,499,P001,5,4,0,n,0,1,2.3870090
80,Araguaia,AQ,grupo1-v1,0,49.1906400,170515,101412,499,P001,5,5,2,n,2,1,1.3859250
88,Araguaia,AR,grupo1-v1,0,54.2227600,170515,101520,584,P001,5,1,1,n,1,1,1.2687680
88,Araguaia,AR,grupo1-v1,0,54.2227600,170515,101520,584,P001,5,2,2,n,2,1,0.8139038
88,Araguaia,AR,grupo1-v1,0,54.2227600,170515,101520,584,P001,5,3,2,n,2,1,0.7499390
88,Araguaia,AR,grupo1-v1,0,54.2227600,170515,101520,584,P001,5,4,0,n,0,1,0.7980957
88,Araguaia,AR,grupo1-v1,0,54.2227600,170515,101520,584,P001,5,5,1,n,2,0,1.1297610
96,Araguaia,JG,grupo1-v1-ph0,0,77.6632100,170515,101649,422,P001,8,1,1,n,0,0,30.7997400
96,Araguaia,JG,grupo1-v1-ph0,0,77.6632100,170515,101649,422,P001,8,2,0,n,1,0,4.1786500
96,Araguaia,JG,grupo1-v1-ph0,0,77.6632100,170515,101649,422,P001,8,3,2,n,2,1,2.2949830
96,Araguaia,JG,grupo1-v1-ph0,0,77.6632100,170515,101649,422,P001,8,4,1,n,0,0,2.4749450
96,Araguaia,JG,grupo1-v1-ph0,0,77.6632100,170515,101649,422,P001,8,5,0,n,0,1,1.4690550
96,Araguaia,JG,grupo1-v1-ph0,0,77.6632100,170515,101649,422,P001,8,6,2,n,2,1,1.0186160
96,Araguaia,JG,grupo1-v1-ph0,0,77.6632100,170515,101649,422,P001,8,7,1,n,1,1,0.7819214
96,Araguaia,JG,grupo1-v1-ph0,0,77.6632100,170515,101649,422,P001,8,8,0,n,0,1,0.6300964
104,Araguaia,JG,grupo1-v1,1,108.4152000,170515,101842,307,P001,12,1,0,n,1,0,15.6531400
104,Araguaia,JG,grupo1-v1,1,108.4152000,170515,101842,307,P001,12,2,1,n,2,0,4.5015870
104,Araguaia,JG,grupo1-v1,1,108.4152000,170515,101842,307,P001,12,3,2,n,2,1,3.1357730
104,Araguaia,JG,grupo1-v1,1,108.4152000,170515,101842,307,P001,12,4,0,n,0,1,2.6143800
104,Araguaia,JG,grupo1-v1,1,108.4152000,170515,101842,307,P001,12,5,1,n,1,1,1.6012880
104,Araguaia,JG,grupo1-v1,1,108.4152000,170515,101842,307,P001,12,6,2,n,2,1,1.6820370
104,Araguaia,JG,grupo1-v1,1,108.4152000,170515,101842,307,P001,12,7,0,n,0,1,2.9279790
104,Araguaia,JG,grupo1-v1,1,108.4152000,170515,101842,307,P001,12,8,1,n,1,1,6.5184630
104,Araguaia,JG,grupo1-v1,1,108.4152000,170515,101842,307,P001,12,9,2,n,2,1,6.1048280
104,Araguaia,JG,grupo1-v1,1,108.4152000,170515,101842,307,P001,12,10,0,n,0,1,8.4584960
104,Araguaia,JG,grupo1-v1,1,108.4152000,170515,101842,307,P001,12,11,1,n,1,1,1.6235660
104,Araguaia,JG,grupo1-v1,1,108.4152000,170515,101842,307,P001,12,12,2,n,2,1,1.6852720
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,1,0,n,0,1,5.0547490
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,2,0,n,1,0,1.6411130
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,3,1,n,2,0,3.0820310
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,4,0,Y,2,0,2.0726320
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,5,2,n,2,1,2.8048100
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,6,2,n,1,0,2.5663450
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,7,1,n,1,1,2.9067990
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,8,0,Y,0,1,1.9815060
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,9,2,n,0,0,1.1483760
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,10,2,n,2,1,1.8281250
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,11,1,n,0,0,4.9609380
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,12,0,Y,1,0,1.9870610
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,13,2,n,1,0,3.5519410
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,14,2,n,0,0,8.6394040
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,15,1,n,1,1,0.7688599
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,16,0,Y,2,0,2.9649050
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,17,2,n,0,0,2.0675660
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,18,2,n,1,0,2.1267090
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,19,1,n,1,1,3.4602050
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,20,0,Y,0,1,1.8274540
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,21,2,n,0,0,1.0694580
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,22,2,n,1,0,4.0330810
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,23,1,n,2,0,0.3351440
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,24,0,Y,0,1,10.6657700
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,25,2,n,2,1,6.1830440
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,26,2,n,2,1,3.3058470
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,27,1,n,1,1,7.2112430
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,28,0,Y,0,1,2.9818120
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,29,2,n,2,1,4.9267580
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,30,2,n,1,0,4.1668700
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,31,1,n,1,1,4.1560060
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,32,2,Y,0,0,1.9586180
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,33,0,n,0,1,2.2224120
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,34,0,n,2,0,13.0425400
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,35,1,n,2,0,1.1542360
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,36,0,Y,2,0,0.6212769
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,37,2,n,2,1,7.3048100
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,38,2,n,2,1,4.1385500
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,39,1,n,0,0,6.9678960
113,Araguaia,JG,grupo1-v2,2,330.2734000,170515,102417,541,P001,40,40,0,Y,0,1,1.5771480
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,1,2,n,1,0,6.1088260
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,2,0,Y,0,1,6.5043330
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,3,1,Y,1,1,2.9089360
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,4,2,n,2,1,3.9166870
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,5,1,Y,0,0,3.3159180
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,6,1,Y,0,0,1.6919560
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,7,2,n,0,0,5.1009520
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,8,1,Y,0,0,12.7070300
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,9,0,Y,0,1,6.7715450
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,10,2,n,1,0,14.5988200
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,11,0,Y,1,0,26.2369400
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,12,1,Y,1,1,11.0583500
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,13,2,n,0,0,6.5554810
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,14,0,Y,0,1,21.0712300
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,15,1,Y,2,0,18.8593800
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,16,2,n,1,0,26.1060800
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,17,1,Y,0,0,23.7751500
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,18,0,Y,0,1,8.2921140
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,19,2,n,2,1,4.9135740
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,20,1,Y,1,1,6.4265140
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,21,1,Y,0,0,14.3833000
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,22,2,n,0,0,2.1604000
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,23,1,Y,0,0,3.9871830
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,24,0,Y,0,1,9.1152340
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,25,2,n,2,1,4.1936040
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,26,0,Y,1,0,3.4571530
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,27,1,Y,1,1,12.2402300
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,28,2,n,2,1,9.3728030
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,29,1,Y,0,0,9.7022710
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,30,0,Y,2,0,26.0317400
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,31,2,n,1,0,7.6761470
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,32,0,Y,0,1,11.4399400
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,33,0,Y,1,0,2.6109620
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,34,2,n,1,0,17.5612800
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,35,0,Y,1,0,6.1702880
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,36,1,Y,1,1,7.0067140
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,37,2,n,2,1,14.4282200
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,38,0,Y,0,1,9.8769530
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,39,0,Y,2,0,5.3399660
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,40,2,n,2,1,7.0665280
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,41,0,Y,1,0,6.3039550
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,42,1,Y,1,1,2.7521970
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,43,2,n,2,1,7.5932620
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,44,0,Y,0,1,4.9152830
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,45,1,Y,0,0,10.1107200
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,46,2,n,2,1,5.9185790
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,47,1,Y,0,0,3.5280760
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,48,1,Y,0,0,4.4449460
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,49,2,n,0,0,4.8522950
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,50,1,Y,0,0,5.4105220
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,51,1,Y,0,0,15.3192100
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,52,2,n,2,1,6.6157230
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,53,0,Y,0,1,3.2932130
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,54,1,Y,2,0,2.7993160
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,55,2,n,2,1,2.0487060
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,56,1,Y,0,0,1.2860110
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,57,1,Y,0,0,3.6942140
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,58,2,n,1,0,5.1793210
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,59,1,Y,0,0,10.2959000
121,Araguaia,JG,grupo1-v3,3,720.5221000,170515,103625,574,P001,60,60,1,Y,2,0,9.3808590
130,Araguaia,JM,grupo1-v1,0,68.6562500,170515,103809,111,P001,12,1,,,,0,
130,Araguaia,JM,grupo1-v1,1,68.6562500,170515,103809,111,P001,12,1,2,n,2,1,3.4163820
130,Araguaia,JM,grupo1-v1,1,68.6562500,170515,103809,111,P001,12,2,2,n,2,1,0.6447754
130,Araguaia,JM,grupo1-v1,1,68.6562500,170515,103809,111,P001,12,3,1,n,1,1,0.8546143
130,Araguaia,JM,grupo1-v1,1,68.6562500,170515,103809,111,P001,12,4,1,n,1,1,0.4511719
130,Araguaia,JM,grupo1-v1,1,68.6562500,170515,103809,111,P001,12,5,2,n,2,1,4.4017330
130,Araguaia,JM,grupo1-v1,1,68.6562500,170515,103809,111,P001,12,6,2,n,2,1,0.5933838
130,Araguaia,JM,grupo1-v1,1,68.6562500,170515,103809,111,P001,12,7,1,n,1,1,0.9090576
130,Araguaia,JM,grupo1-v1,1,68.6562500,170515,103809,111,P001,12,8,1,n,1,1,0.4219971
130,Araguaia,JM,grupo1-v1,1,68.6562500,170515,103809,111,P001,12,9,2,n,2,1,0.9313965
130,Araguaia,JM,grupo1-v1,1,68.6562500,170515,103809,111,P001,12,10,2,n,2,1,0.6096191
130,Araguaia,JM,grupo1-v1,1,68.6562500,170515,103809,111,P001,12,11,1,n,1,1,2.0504150
130,Araguaia,JM,grupo1-v1,1,68.6562500,170515,103809,111,P001,12,12,1,n,1,1,0.6994629
81,Araguaia,AQ,grupo1-v1,0,80.3715800,170515,111730,846,P002,5,1,2,n,2,1,47.2908400
81,Araguaia,AQ,grupo1-v1,0,80.3715800,170515,111730,846,P002,5,2,2,n,2,1,4.6479720
81,Araguaia,AQ,grupo1-v1,0,80.3715800,170515,111730,846,P002,5,3,1,n,1,1,2.8368760
81,Araguaia,AQ,grupo1-v1,0,80.3715800,170515,111730,846,P002,5,4,0,n,0,1,1.9005510
81,Araguaia,AQ,grupo1-v1,0,80.3715800,170515,111730,846,P002,5,5,2,n,2,1,1.8541490
89,Araguaia,AR,grupo1-v1,0,76.2048300,170515,111854,495,P002,5,1,1,n,1,1,1.9732210
89,Araguaia,AR,grupo1-v1,0,76.2048300,170515,111854,495,P002,5,2,2,n,2,1,2.4656070
89,Araguaia,AR,grupo1-v1,0,76.2048300,170515,111854,495,P002,5,3,1,n,1,1,5.5637660
89,Araguaia,AR,grupo1-v1,0,76.2048300,170515,111854,495,P002,5,4,2,n,2,1,3.8996730
89,Araguaia,AR,grupo1-v1,0,76.2048300,170515,111854,495,P002,5,5,2,n,2,1,1.4840390
97,Araguaia,JG,grupo1-v1-ph0,0,82.5836800,170515,112121,719,P002,8,1,1,n,2,0,17.2366600
97,Araguaia,JG,grupo1-v1-ph0,0,82.5836800,170515,112121,719,P002,8,2,0,n,1,0,2.6365660
97,Araguaia,JG,grupo1-v1-ph0,0,82.5836800,170515,112121,719,P002,8,3,2,n,0,0,3.9569700
97,Araguaia,JG,grupo1-v1-ph0,0,82.5836800,170515,112121,719,P002,8,4,1,n,1,1,6.8895570
97,Araguaia,JG,grupo1-v1-ph0,0,82.5836800,170515,112121,719,P002,8,5,0,n,0,1,3.2976990
97,Araguaia,JG,grupo1-v1-ph0,0,82.5836800,170515,112121,719,P002,8,6,2,n,0,0,2.4816280
97,Araguaia,JG,grupo1-v1-ph0,0,82.5836800,170515,112121,719,P002,8,7,1,n,1,1,5.5255430
97,Araguaia,JG,grupo1-v1-ph0,0,82.5836800,170515,112121,719,P002,8,8,0,n,2,0,7.0513310
105,Araguaia,JG,grupo1-v1,1,202.8274000,170515,112458,869,P002,12,1,0,n,1,0,20.3539100
105,Araguaia,JG,grupo1-v1,1,202.8274000,170515,112458,869,P002,12,2,1,n,2,0,7.3458250
105,Araguaia,JG,grupo1-v1,1,202.8274000,170515,112458,869,P002,12,3,2,n,0,0,8.2136840
105,Araguaia,JG,grupo1-v1,1,202.8274000,170515,112458,869,P002,12,4,0,n,2,0,9.8460080
105,Araguaia,JG,grupo1-v1,1,202.8274000,170515,112458,869,P002,12,5,1,n,1,1,22.2126800
105,Araguaia,JG,grupo1-v1,1,202.8274000,170515,112458,869,P002,12,6,2,n,0,0,12.5027500
105,Araguaia,JG,grupo1-v1,1,202.8274000,170515,112458,869,P002,12,7,0,n,0,1,11.3758900
105,Araguaia,JG,grupo1-v1,1,202.8274000,170515,112458,869,P002,12,8,1,n,1,1,10.1041600
105,Araguaia,JG,grupo1-v1,1,202.8274000,170515,112458,869,P002,12,9,2,n,2,1,5.8103640
105,Araguaia,JG,grupo1-v1,1,202.8274000,170515,112458,869,P002,12,10,0,n,1,0,4.8723140
105,Araguaia,JG,grupo1-v1,1,202.8274000,170515,112458,869,P002,12,11,1,n,2,0,23.2709400
105,Araguaia,JG,grupo1-v1,1,202.8274000,170515,112458,869,P002,12,12,2,n,2,1,15.2917500
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,1,0,n,1,0,10.0069600
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,2,0,n,0,1,6.9350590
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,3,1,n,2,0,8.3540040
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,4,0,Y,1,0,18.1689500
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,5,2,n,0,0,2.9669190
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,6,2,n,2,1,4.7125240
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,7,1,n,0,0,7.3402710
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,8,0,Y,2,0,6.5532840
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,9,2,n,0,0,5.1318970
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,10,2,n,0,0,1.2111820
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,11,1,n,1,1,1.5599980
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,12,0,Y,2,0,5.2965700
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,13,2,n,2,1,1.9762570
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,14,2,n,2,1,0.5128784
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,15,1,n,0,0,2.2868650
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,16,0,Y,1,0,4.1016850
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,17,2,n,1,0,5.6286620
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,18,2,n,0,0,4.6785890
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,19,1,n,1,1,29.7277200
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,20,0,Y,0,1,11.3725000
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,21,2,n,2,1,20.6691300
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,22,2,n,0,0,6.4636840
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,23,1,n,1,1,16.8706100
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,24,0,Y,0,1,11.6733400
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,25,2,n,2,1,6.9448850
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,26,2,n,1,0,5.4917600
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,27,1,n,0,0,5.9650270
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,28,2,Y,2,1,8.1885990
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,29,0,n,0,1,8.4426270
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,30,0,n,1,0,5.7319340
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,31,1,n,1,1,7.4144900
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,32,0,Y,0,1,8.4575810
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,33,2,n,1,0,5.4125980
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,34,2,n,1,0,5.1445310
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,35,1,n,1,1,5.9174800
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,36,2,Y,0,0,5.6918330
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,37,0,n,0,1,4.0202030
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,38,0,n,0,1,10.2435300
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,39,1,n,2,0,5.7534180
114,Araguaia,JG,grupo1-v2,2,483.9276000,170515,113306,658,P002,40,40,0,Y,2,0,6.3363040
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,1,2,n,0,0,11.9594700
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,2,1,Y,1,1,2.8389890
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,3,1,Y,2,0,6.1745610
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,4,2,n,0,0,9.0051270
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,5,1,Y,1,1,5.6738280
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,6,1,Y,0,0,5.5961910
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,7,2,n,0,0,4.6616210
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,8,0,Y,1,0,4.1013180
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,9,0,Y,2,0,11.5800800
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,10,2,n,2,1,6.2451170
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,11,1,Y,1,1,4.6687010
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,12,0,Y,0,1,5.9825440
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,13,2,n,0,0,5.6842040
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,14,1,Y,0,0,6.7611080
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,15,1,Y,0,0,4.5795900
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,16,2,n,2,1,5.0533450
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,17,0,Y,0,1,9.5969240
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,18,1,Y,0,0,6.6904300
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,19,2,n,1,0,5.0463870
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,20,1,Y,1,1,6.9606930
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,21,1,Y,0,0,6.3103030
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,22,2,n,0,0,5.7712400
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,23,0,Y,1,0,4.9816890
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,24,1,Y,1,1,7.5206300
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,25,2,n,1,0,5.3762210
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,26,1,Y,2,0,4.9083250
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,27,1,Y,0,0,4.3823240
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,28,2,n,0,0,7.1252440
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,29,1,Y,1,1,2.8963620
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,30,1,Y,2,0,6.0383300
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,31,2,n,2,1,5.3742680
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,32,1,Y,1,1,2.6651610
123,Araguaia,JG,grupo1-v3,3,510.8156000,170515,114141,667,P002,60,33,1,Y,1,1,4.1839600
